trip_id,destination,trip_duration_days,total_budget_inr,group_size,primary_interest,secondary_interest,accommodation_preference,travel_season,destination_cost_tier,is_first_time,transport_mode,has_special_occasion,has_health_conditions,accommodation_budget_pct,food_dining_budget_pct,activities_attractions_budget_pct,local_transport_budget_pct,shopping_misc_budget_pct,contingency_budget_pct
T21047,Pune,9,26625,8,Adventure,Cultural,Mid-range,Moderate,Tier-2,False,Train,False,False,27.7,21.7,24.6,9.5,8.3,8.2
T21048,Himachal Pradesh,13,40389,10,Food,Heritage,Budget,Off-season,Tier-3,False,Flight,False,False,21.0,27.8,28.6,9.0,8.0,5.6
T21049,Kerala,18,91237,3,Beach,Food,Mid-range,Peak,Tier-3,True,Bus,False,False,33.0,22.6,21.4,7.9,8.1,7.0
T21050,Mumbai,7,17065,7,Heritage,Cultural,Luxury,Off-season,Tier-1,False,Bus,False,False,35.5,19.8,20.1,9.3,7.7,7.6
T21051,Kerala,18,11656,7,Food,Heritage,Budget,Peak,Tier-3,False,Flight,True,False,26.5,24.3,25.7,8.6,7.7,7.2
T21052,Northeast India,11,23280,9,Cultural,Heritage,Mid-range,Peak,Tier-3,False,Flight,False,False,32.5,20.8,21.0,9.6,8.3,7.8
T21053,Udaipur,24,24325,2,Food,Heritage,Luxury,Moderate,Tier-2,False,Train,False,True,34.7,23.9,17.5,8.1,7.9,7.9
T21054,Hyderabad,12,15368,5,Spiritual,Food,Mid-range,Off-season,Tier-2,False,Flight,False,False,25.4,24.6,22.4,11.1,9.1,7.4
T21055,Hyderabad,9,38571,8,Adventure,Cultural,Mid-range,Moderate,Tier-2,True,Train,True,False,27.8,21.4,25.0,9.4,8.0,8.4
T21056,Mumbai,16,89667,4,Cultural,Food,Mid-range,Moderate,Tier-1,True,Bus,False,False,35.8,21.4,19.2,8.0,7.7,7.9
T21057,Bangalore,20,11456,9,Spiritual,Cultural,Budget,Peak,Tier-1,True,Train,False,False,35.7,18.0,23.2,8.6,7.4,7.1
T21058,Jaipur,15,25760,9,Adventure,Food,Mid-range,Peak,Tier-1,False,Flight,False,False,37.7,20.3,19.9,7.8,7.8,6.5
T21059,Mumbai,4,14831,1,Beach,Cultural,Budget,Moderate,Tier-1,True,Train,False,False,30.7,19.7,27.3,8.4,7.7,6.2
T21060,Delhi,30,41610,7,Cultural,Beach,Luxury,Moderate,Tier-1,False,Flight,True,False,38.2,19.8,19.0,9.1,8.3,5.6
T21061,Kerala,14,30545,4,Beach,Heritage,Budget,Moderate,Tier-3,True,Flight,False,False,22.2,21.2,33.9,7.9,7.4,7.4
T21062,Rishikesh,8,16926,8,Food,Adventure,Budget,Peak,Tier-3,False,Train,False,False,26.0,25.3,25.2,8.5,7.7,7.3
T21063,Lucknow,12,30558,7,Spiritual,Adventure,Mid-range,Peak,Tier-2,True,Flight,False,True,34.9,18.9,20.7,9.6,8.5,7.4
T21064,Kerala,17,15296,4,Spiritual,Adventure,Mid-range,Peak,Tier-3,False,Bus,False,False,34.3,19.2,22.0,8.8,8.1,7.6
T21065,Varanasi,22,61024,7,Heritage,Cultural,Budget,Off-season,Tier-2,False,Train,False,False,20.1,22.2,32.2,8.9,8.0,8.6
T21066,Rishikesh,7,73379,8,Spiritual,Heritage,Budget,Moderate,Tier-3,False,Flight,True,False,20.3,20.7,32.9,10.2,8.8,7.1
T21067,Mumbai,5,19831,7,Spiritual,Cultural,Mid-range,Peak,Tier-1,True,Flight,False,True,38.2,18.4,18.3,8.7,8.5,7.9
T21068,Hyderabad,9,48216,3,Cultural,Heritage,Mid-range,Moderate,Tier-2,False,Flight,False,False,30.4,21.3,22.6,9.2,8.4,8.1
T21069,Udaipur,21,92230,2,Heritage,Beach,Mid-range,Moderate,Tier-2,True,Train,False,False,29.2,21.2,24.1,8.9,8.6,8.0
T21070,Varanasi,14,32785,4,Beach,Spiritual,Budget,Moderate,Tier-2,True,Train,False,False,24.8,20.0,30.7,8.4,8.2,7.9
T21071,Mumbai,17,49589,5,Adventure,Spiritual,Mid-range,Peak,Tier-1,False,Flight,False,False,37.4,18.3,21.2,8.4,7.2,7.5
T21072,Northeast India,16,11261,9,Food,Heritage,Luxury,Moderate,Tier-3,False,Bus,False,False,30.1,25.2,18.6,9.6,8.2,8.3
T21073,Hyderabad,24,23695,9,Heritage,Beach,Mid-range,Peak,Tier-2,False,Flight,False,False,34.2,19.3,21.5,9.3,7.9,7.8
T21074,Lucknow,13,42851,3,Cultural,Beach,Mid-range,Moderate,Tier-2,True,Flight,True,False,30.5,20.4,22.7,8.8,9.3,8.3
T21075,Varanasi,24,17538,1,Spiritual,Beach,Mid-range,Off-season,Tier-2,True,Flight,False,False,24.6,20.0,26.3,9.9,10.3,8.9
T21076,Mumbai,11,16826,7,Heritage,Spiritual,Alternative,Peak,Tier-1,False,Train,False,False,36.9,18.8,21.2,8.6,7.8,6.7
T21077,Kolkata,12,13340,10,Food,Spiritual,Mid-range,Peak,Tier-2,False,Flight,True,False,32.4,23.8,18.1,9.1,8.0,8.6
T21078,Rishikesh,9,7769,4,Spiritual,Beach,Mid-range,Moderate,Tier-3,True,Own-vehicle,False,False,27.9,20.1,23.9,10.4,9.7,8.0
T21079,Northeast India,11,29295,3,Spiritual,Beach,Mid-range,Peak,Tier-3,True,Train,False,False,35.4,18.3,20.6,9.1,8.2,8.4
T21080,Mumbai,23,26902,6,Cultural,Food,Luxury,Moderate,Tier-2,False,Flight,False,False,33.9,22.4,17.6,9.2,7.7,9.2
T21081,Agra,8,42981,7,Adventure,Spiritual,Luxury,Off-season,Tier-2,True,Flight,False,False,31.6,19.1,23.3,9.1,8.4,8.5
T21082,Jaipur,29,15938,1,Food,Heritage,Mid-range,Off-season,Tier-1,False,Flight,False,True,32.1,24.5,20.3,8.0,7.7,7.4
T21083,Mumbai,9,99953,10,Adventure,Spiritual,Mid-range,Moderate,Tier-1,False,Flight,False,False,33.8,19.6,22.6,9.0,8.0,7.0
T21084,Jaipur,21,35888,6,Cultural,Food,Mid-range,Peak,Tier-1,True,Bus,False,False,37.4,21.4,18.2,8.4,7.6,7.0
T21085,Bangalore,10,12383,7,Adventure,Cultural,Luxury,Peak,Tier-1,True,Train,False,False,41.1,18.3,18.1,7.8,7.0,7.7
T21086,Goa,5,12422,3,Adventure,Cultural,Mid-range,Moderate,Tier-1,True,Train,False,False,34.7,19.6,22.3,8.4,7.7,7.3
T21087,Varanasi,9,39711,1,Cultural,Spiritual,Mid-range,Peak,Tier-2,False,Bus,False,True,36.6,19.7,19.6,8.6,8.4,7.1
T21088,Varanasi,20,36979,2,Adventure,Beach,Mid-range,Off-season,Tier-2,False,Bus,False,False,26.7,21.6,27.8,9.0,8.0,6.9
T21089,Delhi,23,10062,6,Spiritual,Food,Mid-range,Off-season,Tier-1,True,Own-vehicle,False,False,32.1,21.0,20.8,9.7,7.8,8.6
T21090,Pune,24,26752,3,Heritage,Food,Mid-range,Peak,Tier-2,False,Flight,False,False,34.4,21.6,19.6,8.5,8.1,7.8
T21091,Delhi,9,19777,1,Food,Cultural,Mid-range,Peak,Tier-1,False,Train,False,True,38.8,21.9,17.5,7.5,7.0,7.3
T21092,Kerala,5,43188,10,Food,Beach,Budget,Peak,Tier-3,False,Flight,False,False,26.2,25.0,25.6,8.6,7.2,7.4
T21093,Goa,6,12802,7,Adventure,Heritage,Budget,Off-season,Tier-1,True,Bus,False,False,26.5,20.5,30.5,8.9,7.2,6.4
T21094,Northeast India,25,56463,8,Beach,Cultural,Alternative,Moderate,Tier-3,False,Train,False,False,21.8,23.1,27.9,10.1,9.4,7.7
T21095,Kerala,2,16908,6,Heritage,Cultural,Mid-range,Peak,Tier-3,True,Flight,False,False,30.3,19.7,21.9,10.3,8.0,9.8
T21096,Rajasthan (non-GT),5,37408,6,Adventure,Cultural,Luxury,Off-season,Tier-3,False,Flight,False,False,28.1,21.4,24.1,10.4,8.6,7.4
T21097,Hyderabad,12,15266,7,Spiritual,Beach,Luxury,Moderate,Tier-2,False,Train,False,False,35.4,19.4,19.2,10.9,8.8,6.3
T21098,Kerala,24,62800,1,Cultural,Adventure,Budget,Peak,Tier-3,False,Own-vehicle,False,False,29.1,20.2,28.7,8.3,7.6,6.1
T21099,Northeast India,15,26347,2,Cultural,Food,Mid-range,Moderate,Tier-3,True,Flight,False,False,26.8,23.9,22.5,9.7,8.0,9.1
T21100,Varanasi,10,23232,6,Heritage,Spiritual,Luxury,Off-season,Tier-2,True,Flight,False,False,31.8,20.4,20.8,10.8,9.0,7.2
T21101,Goa,4,5869,4,Beach,Adventure,Mid-range,Peak,Tier-1,True,Own-vehicle,False,True,40.0,18.5,20.4,7.1,8.0,6.0
T21102,Kerala,4,28223,7,Heritage,Adventure,Mid-range,Moderate,Tier-3,False,Train,False,False,24.2,22.1,27.7,10.2,7.9,7.9
T21103,Goa,12,25276,4,Spiritual,Adventure,Budget,Peak,Tier-1,True,Train,False,False,35.9,18.3,24.3,7.9,7.7,5.9
T21104,Varanasi,27,61455,2,Heritage,Beach,Budget,Moderate,Tier-2,True,Bus,False,False,24.8,21.5,30.2,8.4,7.5,7.6
T21105,Mumbai,3,12015,8,Food,Spiritual,Mid-range,Peak,Tier-1,False,Train,False,False,37.6,22.7,17.5,8.2,7.3,6.7
T21106,Jaipur,10,25472,9,Beach,Cultural,Luxury,Peak,Tier-1,True,Flight,True,False,43.0,18.5,17.5,8.3,7.3,5.4
T21107,Lucknow,28,33329,1,Beach,Adventure,Mid-range,Peak,Tier-2,False,Train,True,False,35.4,19.1,21.5,8.1,7.9,8.0
T21108,Himachal Pradesh,22,25631,5,Cultural,Spiritual,Mid-range,Peak,Tier-3,True,Flight,False,False,32.4,20.2,21.1,9.8,8.2,8.3
T21109,Udaipur,27,37261,9,Cultural,Heritage,Mid-range,Peak,Tier-2,False,Flight,False,False,34.0,20.3,20.9,9.5,7.9,7.4
T21110,Northeast India,17,33277,7,Adventure,Heritage,Luxury,Peak,Tier-3,False,Train,False,False,35.8,19.4,21.0,8.4,8.1,7.3
T21111,Mumbai,20,48360,9,Spiritual,Food,Luxury,Moderate,Tier-1,False,Bus,False,False,39.6,19.6,16.6,9.1,7.6,7.5
T21112,Rishikesh,7,19271,5,Beach,Spiritual,Budget,Peak,Tier-3,False,Train,False,False,26.5,19.7,29.9,8.9,8.0,7.0
T21113,Rajasthan (non-GT),27,79026,3,Cultural,Beach,Budget,Peak,Tier-3,True,Bus,False,True,29.0,19.8,28.0,8.5,7.7,7.0
T21114,Jaipur,2,13381,5,Beach,Food,Budget,Moderate,Tier-1,True,Bus,False,False,28.4,22.6,25.8,8.3,7.7,7.2
T21115,Udaipur,19,8307,1,Adventure,Heritage,Mid-range,Off-season,Tier-2,True,Train,False,False,26.8,22.1,27.1,9.3,8.1,6.6
T21116,Udaipur,10,34607,6,Beach,Cultural,Mid-range,Peak,Tier-2,False,Train,True,False,33.7,20.3,21.9,9.4,7.7,7.0
T21117,Varanasi,2,63468,2,Spiritual,Adventure,Mid-range,Moderate,Tier-2,False,Train,False,False,30.3,19.0,23.6,9.2,9.8,8.1
T21118,Hyderabad,30,29200,10,Heritage,Adventure,Budget,Peak,Tier-2,False,Flight,True,False,28.7,20.4,26.9,8.7,7.2,8.1
T21119,Kolkata,21,17906,9,Heritage,Spiritual,Luxury,Moderate,Tier-2,True,Flight,False,False,34.9,19.2,19.3,10.1,8.5,8.0
T21120,Lucknow,6,35382,7,Food,Beach,Luxury,Moderate,Tier-2,False,Own-vehicle,False,False,33.9,24.0,18.1,9.0,8.1,6.9
T21121,Mumbai,21,95544,6,Food,Beach,Alternative,Peak,Tier-1,False,Flight,False,False,33.7,22.8,19.4,8.4,7.9,7.8
T21122,Kerala,13,27924,3,Heritage,Spiritual,Mid-range,Peak,Tier-3,False,Train,False,True,34.0,19.2,21.6,8.5,8.2,8.5
T21123,Agra,28,53793,2,Adventure,Heritage,Budget,Moderate,Tier-2,True,Train,False,False,24.2,20.8,30.9,8.4,7.6,8.1
T21124,Kolkata,19,23105,1,Adventure,Beach,Mid-range,Off-season,Tier-2,True,Train,False,False,26.6,21.0,27.1,8.7,8.7,7.9
T21125,Lucknow,27,22406,10,Beach,Cultural,Mid-range,Peak,Tier-2,False,Own-vehicle,True,False,34.7,20.2,21.8,9.5,8.3,5.5
T21126,Mumbai,15,45054,4,Adventure,Spiritual,Luxury,Peak,Tier-1,True,Flight,False,False,44.0,17.2,18.1,6.9,6.8,7.0
T21127,Jaipur,6,20172,4,Heritage,Adventure,Mid-range,Moderate,Tier-1,True,Bus,False,False,34.0,19.8,22.5,8.4,8.4,6.9
T21128,Kerala,27,31420,9,Heritage,Beach,Luxury,Moderate,Tier-3,True,Bus,False,False,31.0,21.3,21.8,9.5,8.3,8.1
T21129,Goa,23,14057,6,Cultural,Heritage,Budget,Moderate,Tier-1,False,Bus,False,True,29.6,20.1,26.5,8.8,8.1,6.9
T21130,Lucknow,2,224148,6,Cultural,Food,Budget,Off-season,Tier-2,True,Train,True,False,20.4,25.2,30.0,9.0,8.4,7.0
T21131,Pune,9,9969,9,Adventure,Cultural,Alternative,Off-season,Tier-2,True,Flight,True,False,22.3,22.2,28.4,10.4,9.0,7.7
T21132,Pune,13,44420,10,Heritage,Spiritual,Budget,Peak,Tier-2,True,Train,False,False,29.7,19.9,26.2,8.6,7.7,7.9
T21133,Himachal Pradesh,23,12710,3,Spiritual,Adventure,Mid-range,Moderate,Tier-3,False,Own-vehicle,False,False,27.4,20.1,25.9,9.2,9.6,7.8
T21134,Bangalore,22,21949,3,Cultural,Spiritual,Alternative,Off-season,Tier-1,False,Own-vehicle,True,False,31.0,19.6,24.3,9.2,9.4,6.5
T21135,Northeast India,10,38262,8,Food,Cultural,Mid-range,Moderate,Tier-3,False,Bus,False,False,24.6,28.4,21.4,10.2,8.7,6.7
T21136,Goa,4,9947,1,Beach,Food,Mid-range,Off-season,Tier-1,False,Flight,False,False,32.3,21.9,22.9,8.7,7.3,6.9
T21137,Varanasi,23,13661,1,Heritage,Spiritual,Budget,Peak,Tier-2,True,Own-vehicle,False,False,31.6,19.7,26.1,8.1,8.0,6.5
T21138,Northeast India,18,16739,5,Food,Cultural,Luxury,Off-season,Tier-3,True,Train,False,True,28.5,27.0,19.3,9.5,8.1,7.6
T21139,Lucknow,5,46249,9,Beach,Spiritual,Luxury,Peak,Tier-2,False,Train,False,False,39.3,18.2,17.4,9.2,8.2,7.7
T21140,Jaipur,8,22688,10,Heritage,Cultural,Mid-range,Moderate,Tier-1,False,Bus,False,False,33.1,20.8,21.4,8.9,8.1,7.7
T21141,Kolkata,30,47911,3,Spiritual,Beach,Budget,Off-season,Tier-2,True,Train,False,False,22.2,20.4,32.2,9.3,8.3,7.6
T21142,Jaipur,10,33996,7,Adventure,Food,Mid-range,Peak,Tier-1,False,Flight,False,False,37.8,20.8,20.0,8.2,6.9,6.3
T21143,Udaipur,26,42870,2,Food,Heritage,Luxury,Off-season,Tier-2,False,Train,False,False,32.0,26.2,18.2,8.2,7.8,7.6
T21144,Kolkata,7,38004,9,Cultural,Spiritual,Mid-range,Moderate,Tier-2,False,Train,False,False,28.9,21.0,21.6,11.1,9.0,8.4
T21145,Himachal Pradesh,2,12500,4,Spiritual,Food,Mid-range,Moderate,Tier-3,False,Flight,False,False,28.2,23.3,23.1,9.3,8.6,7.5
T21146,Delhi,17,16976,10,Food,Cultural,Budget,Off-season,Tier-1,True,Train,False,False,26.0,26.1,24.9,9.2,7.3,6.5
T21147,Mumbai,18,30356,10,Beach,Cultural,Mid-range,Peak,Tier-1,True,Train,False,False,38.6,18.7,19.9,8.6,7.9,6.3
T21148,Rajasthan (non-GT),17,28183,3,Cultural,Adventure,Luxury,Moderate,Tier-3,True,Flight,False,False,33.5,20.4,21.2,8.6,8.2,8.1
T21149,Lucknow,14,33989,9,Adventure,Food,Mid-range,Off-season,Tier-2,True,Train,False,False,24.4,24.7,25.2,9.1,8.2,8.4
T21150,Pune,3,24387,4,Adventure,Cultural,Budget,Peak,Tier-2,True,Train,False,False,30.0,19.6,27.0,7.9,8.1,7.4
T21151,Rajasthan (non-GT),16,79326,10,Beach,Cultural,Mid-range,Moderate,Tier-3,False,Train,True,False,24.6,22.3,26.2,10.4,8.3,8.2
T21152,Lucknow,25,13895,6,Adventure,Spiritual,Luxury,Peak,Tier-2,False,Flight,False,False,38.4,18.8,18.9,9.2,7.0,7.7
T21153,Jaipur,10,47319,1,Spiritual,Adventure,Budget,Peak,Tier-1,True,Flight,False,False,35.7,17.6,23.9,7.5,7.9,7.4
T21154,Mumbai,15,11576,9,Food,Cultural,Budget,Off-season,Tier-1,False,Flight,False,False,26.0,25.3,25.2,8.8,8.4,6.3
T21155,Hyderabad,13,26654,1,Spiritual,Beach,Mid-range,Moderate,Tier-2,False,Flight,False,False,31.2,18.8,21.9,9.5,9.0,9.6
T21156,Kolkata,6,32234,6,Spiritual,Adventure,Luxury,Off-season,Tier-2,True,Train,False,False,32.0,19.1,20.9,10.5,9.1,8.4
T21157,Himachal Pradesh,5,38911,4,Spiritual,Heritage,Mid-range,Off-season,Tier-3,True,Flight,False,False,24.2,21.0,27.4,10.7,9.1,7.6
T21158,Delhi,20,13597,1,Food,Cultural,Budget,Peak,Tier-1,False,Flight,False,False,34.9,22.2,21.7,7.8,6.9,6.5
T21159,Northeast India,7,59300,7,Heritage,Cultural,Budget,Moderate,Tier-3,False,Own-vehicle,False,False,20.3,21.7,32.2,8.9,8.2,8.7
T21160,Udaipur,18,20458,3,Heritage,Cultural,Budget,Peak,Tier-2,True,Flight,False,False,31.2,20.5,25.9,8.1,7.8,6.5
T21161,Lucknow,3,39084,1,Cultural,Food,Mid-range,Peak,Tier-2,False,Train,False,False,38.8,21.0,16.2,8.5,7.6,7.9
T21162,Goa,6,26134,6,Beach,Cultural,Mid-range,Peak,Tier-1,False,Own-vehicle,False,True,37.7,18.8,20.1,8.7,7.3,7.4
T21163,Agra,27,16778,4,Cultural,Beach,Alternative,Off-season,Tier-2,False,Own-vehicle,True,False,24.8,21.5,28.5,8.5,8.7,8.0
T21164,Jaipur,15,9301,10,Heritage,Cultural,Mid-range,Off-season,Tier-1,False,Own-vehicle,False,False,31.8,20.5,23.9,9.8,8.4,5.6
T21165,Agra,26,12215,7,Spiritual,Heritage,Luxury,Peak,Tier-2,True,Flight,False,False,41.0,17.3,16.3,9.0,8.2,8.2
T21166,Kerala,18,22757,6,Heritage,Cultural,Mid-range,Off-season,Tier-3,False,Flight,True,False,21.9,22.2,28.0,11.2,8.8,7.9
T21167,Delhi,17,14678,2,Cultural,Heritage,Luxury,Moderate,Tier-1,True,Train,False,False,39.9,18.9,18.3,8.4,7.5,7.0
T21168,Mumbai,12,13961,1,Beach,Food,Mid-range,Peak,Tier-1,False,Train,False,False,38.3,20.6,19.0,7.8,8.2,6.1
T21169,Goa,2,14723,4,Food,Cultural,Mid-range,Peak,Tier-1,True,Flight,False,False,38.8,22.1,17.3,6.8,7.0,8.0
T21170,Goa,9,77853,5,Beach,Cultural,Budget,Moderate,Tier-1,True,Flight,False,True,28.3,20.3,27.5,8.3,8.1,7.5
T21171,Jaipur,12,19352,9,Beach,Spiritual,Budget,Moderate,Tier-1,False,Train,False,False,28.4,19.9,28.4,8.9,7.2,7.2
T21172,Kolkata,6,41883,6,Heritage,Spiritual,Mid-range,Moderate,Tier-2,True,Flight,False,False,29.0,20.8,22.9,11.1,8.8,7.4
T21173,Udaipur,12,38312,1,Spiritual,Beach,Mid-range,Moderate,Tier-2,False,Bus,False,False,30.9,19.3,22.9,10.0,9.6,7.3
T21174,Delhi,10,10183,2,Spiritual,Cultural,Luxury,Off-season,Tier-1,False,Own-vehicle,False,False,40.0,18.1,17.9,7.9,7.9,8.2
T21175,Northeast India,27,43741,5,Spiritual,Food,Luxury,Off-season,Tier-3,True,Train,False,False,29.3,22.6,20.7,10.7,8.7,8.0
T21176,Rajasthan (non-GT),4,5000,8,Cultural,Food,Budget,Moderate,Tier-3,True,Flight,False,True,20.5,24.6,29.6,9.3,8.0,8.0
T21177,Rishikesh,26,21477,5,Cultural,Beach,Budget,Peak,Tier-3,False,Own-vehicle,False,False,26.6,20.7,27.8,9.2,8.4,7.3
T21178,Hyderabad,2,18570,3,Adventure,Beach,Alternative,Peak,Tier-2,False,Train,False,False,31.8,20.0,24.8,7.8,7.8,7.8
T21179,Lucknow,19,5000,10,Cultural,Cultural,Mid-range,Moderate,Tier-2,True,Flight,False,False,27.5,21.3,24.3,10.0,8.9,8.0
T21180,Northeast India,11,24805,1,Spiritual,Beach,Mid-range,Peak,Tier-3,True,Bus,False,False,33.9,18.6,21.0,9.4,9.0,8.1
T21181,Delhi,12,21889,8,Beach,Spiritual,Alternative,Peak,Tier-1,True,Bus,False,False,36.4,18.4,21.3,8.4,8.7,6.8
T21182,Delhi,24,16358,7,Food,Spiritual,Luxury,Off-season,Tier-1,True,Flight,True,False,35.4,22.1,17.8,9.2,7.8,7.7
T21183,Bangalore,12,37166,3,Beach,Food,Mid-range,Off-season,Tier-1,False,Own-vehicle,False,False,31.9,22.6,22.3,8.1,7.9,7.2
T21184,Himachal Pradesh,16,34511,2,Cultural,Food,Budget,Moderate,Tier-3,False,Train,False,True,21.8,24.9,28.5,9.0,8.1,7.7
T21185,Kerala,11,60448,7,Beach,Spiritual,Mid-range,Peak,Tier-3,True,Train,False,False,31.9,20.5,21.7,9.7,8.6,7.6
T21186,Goa,22,27940,10,Cultural,Heritage,Luxury,Off-season,Tier-1,False,Bus,True,False,34.8,19.5,22.0,8.7,8.0,7.0
T21187,Mumbai,15,67507,6,Spiritual,Heritage,Mid-range,Peak,Tier-1,True,Train,True,False,39.4,18.0,18.2,8.9,7.2,8.3
T21188,Goa,27,30190,6,Adventure,Beach,Budget,Peak,Tier-1,False,Own-vehicle,False,False,33.5,19.3,25.3,8.5,7.0,6.4
T21189,Bangalore,6,36659,10,Beach,Cultural,Budget,Moderate,Tier-1,True,Train,False,True,28.3,20.0,28.5,8.7,7.5,7.0
T21190,Kolkata,16,34588,3,Spiritual,Heritage,Mid-range,Peak,Tier-2,False,Bus,True,False,36.7,18.7,19.2,8.2,8.6,8.6
T21191,Rajasthan (non-GT),2,26494,10,Adventure,Food,Budget,Peak,Tier-3,True,Flight,False,False,25.8,22.8,28.0,8.4,7.5,7.5
T21192,Varanasi,2,5783,5,Heritage,Food,Budget,Moderate,Tier-2,False,Own-vehicle,False,False,22.7,25.0,28.3,9.1,7.7,7.2
T21193,Delhi,8,29602,10,Adventure,Adventure,Mid-range,Off-season,Tier-1,True,Bus,False,False,30.7,20.0,24.5,9.1,8.0,7.7
T21194,Goa,7,26573,9,Cultural,Adventure,Budget,Peak,Tier-1,False,Flight,False,False,33.7,18.9,24.4,8.0,7.5,7.5
T21195,Goa,17,71751,5,Heritage,Spiritual,Mid-range,Moderate,Tier-1,True,Train,False,False,34.9,19.2,21.1,9.5,8.3,7.0
T21196,Bangalore,22,82720,9,Heritage,Cultural,Budget,Moderate,Tier-1,True,Flight,False,False,28.3,20.3,27.9,8.1,8.0,7.4
T21197,Udaipur,24,29352,9,Food,Adventure,Mid-range,Peak,Tier-2,True,Flight,False,False,33.3,23.3,19.6,8.3,7.6,7.9
T21198,Himachal Pradesh,14,13602,2,Adventure,Food,Mid-range,Moderate,Tier-3,True,Train,False,False,26.2,24.0,25.1,8.6,8.4,7.7
T21199,Himachal Pradesh,28,28406,7,Cultural,Food,Budget,Peak,Tier-3,False,Train,False,False,26.3,22.2,26.6,9.3,8.2,7.4
T21200,Bangalore,9,17715,3,Food,Spiritual,Mid-range,Moderate,Tier-1,False,Train,False,False,36.0,22.7,18.3,7.9,8.0,7.1
T21201,Udaipur,7,19525,2,Heritage,Adventure,Budget,Moderate,Tier-2,True,Bus,False,False,24.7,20.9,30.3,8.3,8.3,7.5
T21202,Kolkata,26,12701,3,Spiritual,Adventure,Mid-range,Off-season,Tier-2,False,Flight,False,False,28.5,20.0,24.0,10.2,9.2,8.1
T21203,Delhi,14,19626,5,Cultural,Food,Mid-range,Peak,Tier-1,False,Train,False,False,38.7,21.1,18.3,8.7,7.3,5.9
T21204,Mumbai,26,24501,1,Beach,Food,Mid-range,Peak,Tier-1,False,Train,False,False,38.7,20.4,19.5,7.4,7.2,6.8
T21205,Himachal Pradesh,19,9162,6,Spiritual,Food,Budget,Moderate,Tier-3,False,Flight,False,False,20.1,23.6,29.9,10.1,7.7,8.6
T21206,Kolkata,14,28047,5,Heritage,Adventure,Alternative,Moderate,Tier-2,True,Flight,False,False,25.1,21.5,27.8,9.2,8.7,7.7
T21207,Delhi,27,27482,7,Spiritual,Beach,Budget,Peak,Tier-1,True,Flight,False,False,35.4,17.6,23.8,8.7,6.8,7.7
T21208,Udaipur,26,21344,10,Beach,Heritage,Mid-range,Moderate,Tier-2,False,Train,False,False,27.9,21.1,25.4,10.1,8.5,7.0
T21209,Rishikesh,18,57687,2,Adventure,Beach,Budget,Off-season,Tier-3,True,Flight,False,False,20.9,20.6,36.5,7.9,7.0,7.1
T21210,Varanasi,24,29382,3,Heritage,Beach,Mid-range,Peak,Tier-2,False,Bus,True,False,36.2,20.1,21.2,9.0,7.8,5.7
T21211,Pune,17,25510,5,Heritage,Food,Budget,Off-season,Tier-2,True,Flight,False,False,20.1,24.7,29.4,9.4,8.2,8.2
T21212,Goa,8,48151,5,Cultural,Spiritual,Luxury,Peak,Tier-1,False,Flight,False,False,43.0,18.3,16.7,8.1,7.7,6.2
T21213,Pune,26,37264,3,Cultural,Food,Budget,Peak,Tier-2,False,Bus,False,False,31.6,22.0,23.5,7.9,7.4,7.6
T21214,Mumbai,6,15399,3,Food,Beach,Mid-range,Moderate,Tier-1,True,Own-vehicle,False,False,34.7,23.0,19.4,8.7,8.3,5.9
T21215,Agra,12,12735,1,Heritage,Adventure,Mid-range,Peak,Tier-2,False,Flight,False,False,34.1,19.7,22.2,8.3,8.0,7.7
T21216,Kerala,16,26470,1,Food,Spiritual,Luxury,Peak,Tier-3,True,Flight,False,False,37.0,23.1,16.5,8.0,8.0,7.4
T21217,Kerala,22,17064,9,Spiritual,Food,Mid-range,Peak,Tier-3,True,Own-vehicle,False,False,32.1,21.0,20.2,9.6,8.2,8.9
T21218,Rishikesh,14,22095,7,Cultural,Spiritual,Mid-range,Peak,Tier-3,True,Own-vehicle,False,False,32.0,19.8,20.9,9.9,8.6,8.8
T21219,Udaipur,25,22848,3,Cultural,Beach,Mid-range,Moderate,Tier-2,False,Flight,False,False,29.1,21.6,23.3,9.0,8.9,8.1
T21220,Rishikesh,25,26671,8,Cultural,Heritage,Mid-range,Peak,Tier-3,True,Train,False,False,30.5,21.1,22.8,10.1,8.0,7.5
T21221,Jaipur,28,26081,2,Heritage,Beach,Mid-range,Off-season,Tier-1,False,Bus,False,False,32.5,20.2,23.2,8.2,7.9,8.0
T21222,Jaipur,28,17568,7,Heritage,Adventure,Mid-range,Off-season,Tier-1,True,Flight,False,False,30.7,20.5,24.4,9.8,8.4,6.2
T21223,Lucknow,10,35441,10,Heritage,Cultural,Budget,Peak,Tier-2,True,Own-vehicle,False,False,29.2,20.0,26.1,9.6,7.0,8.1
T21224,Delhi,6,30665,7,Spiritual,Adventure,Mid-range,Peak,Tier-1,True,Train,False,False,39.5,18.0,19.3,8.5,7.3,7.4
T21225,Bangalore,4,21249,7,Adventure,Food,Mid-range,Moderate,Tier-1,True,Flight,False,False,32.7,22.3,21.9,9.6,7.2,6.3
T21226,Mumbai,25,38260,6,Beach,Heritage,Budget,Off-season,Tier-1,False,Flight,False,True,26.4,20.6,30.6,8.5,7.5,6.4
T21227,Lucknow,23,26734,4,Adventure,Cultural,Budget,Peak,Tier-2,False,Flight,False,False,31.0,19.9,27.7,8.0,7.7,5.7
