user_trip_id,destination,total_trip_budget_inr,accommodation_budget_inr,trip_duration_days,group_size,primary_interest,travel_season,destination_cost_tier,is_group_trip,accommodation_type
U23967,Bangalore,138548,56034,4,8,Spiritual,Peak,Tier-1,True,2
U23968,Kolkata,130584,27658,23,1,Spiritual,Peak,Tier-2,False,0
U23969,Himachal Pradesh,145898,44437,5,8,Cultural,Peak,Tier-3,True,1
U23970,Jaipur,225642,45379,2,3,Adventure,Off-season,Tier-1,True,2
U23971,Agra,5000,2000,20,2,Cultural,Peak,Tier-2,False,0
U23972,Bangalore,222191,74220,13,9,Heritage,Peak,Tier-1,True,1
U23973,Pune,197996,52684,30,10,Heritage,Peak,Tier-2,True,3
U23974,Udaipur,5000,2141,4,1,Beach,Off-season,Tier-2,False,2
U23975,Udaipur,95306,35195,2,7,Beach,Moderate,Tier-2,True,2
U23976,Rishikesh,108996,39505,7,8,Food,Off-season,Tier-3,True,1
U23977,Varanasi,106080,33250,1,1,Food,Moderate,Tier-2,False,2
U23978,Lucknow,326158,72439,5,3,Cultural,Peak,Tier-2,True,2
U23979,Kerala,205057,66897,9,6,Adventure,Off-season,Tier-3,True,3
U23980,Bangalore,124149,43818,19,7,Cultural,Peak,Tier-1,True,0
U23981,Delhi,262017,61090,18,6,Spiritual,Off-season,Tier-1,True,0
U23982,Kerala,184532,80005,8,3,Spiritual,Off-season,Tier-3,True,3
U23983,Varanasi,5000,2000,4,7,Heritage,Moderate,Tier-2,True,1
U23984,Goa,71682,20416,27,9,Spiritual,Peak,Tier-1,True,1
U23985,Hyderabad,5000,2000,1,10,Spiritual,Peak,Tier-2,True,1
U23986,Kolkata,208783,52330,1,5,Cultural,Peak,Tier-2,True,2
U23987,Agra,187938,43063,11,2,Food,Moderate,Tier-2,False,0
U23988,Varanasi,174938,73200,2,3,Adventure,Moderate,Tier-2,True,3
U23989,Rajasthan (non-GT),69728,14590,18,1,Adventure,Moderate,Tier-3,False,0
U23990,Agra,212094,95442,15,9,Adventure,Moderate,Tier-2,True,1
U23991,Pune,158788,31758,24,6,Adventure,Moderate,Tier-2,True,1
U23992,Himachal Pradesh,176587,59226,13,4,Heritage,Peak,Tier-3,True,1
U23993,Rajasthan (non-GT),151487,30297,15,2,Beach,Peak,Tier-3,False,0
U23994,Udaipur,170267,51655,19,9,Adventure,Moderate,Tier-2,True,0
U23995,Hyderabad,109497,32453,15,5,Beach,Moderate,Tier-2,True,0
U23996,Bangalore,187811,53379,29,10,Food,Moderate,Tier-1,True,1
U23997,Goa,324710,90631,15,3,Heritage,Moderate,Tier-1,True,1
U23998,Rishikesh,314523,120943,11,2,Beach,Moderate,Tier-3,False,1
U23999,Udaipur,111262,22252,14,8,Heritage,Moderate,Tier-2,True,0
U24000,Varanasi,261048,59664,14,5,Adventure,Peak,Tier-2,True,3
U24001,Northeast India,144939,28988,21,4,Cultural,Moderate,Tier-3,True,0
U24002,Delhi,330585,78218,17,10,Spiritual,Off-season,Tier-1,True,1
U24003,Udaipur,5000,2000,9,8,Cultural,Peak,Tier-2,True,1
U24004,Northeast India,153339,40662,30,10,Beach,Moderate,Tier-3,True,1
U24005,Rishikesh,309304,92795,1,6,Food,Moderate,Tier-3,True,2
U24006,Delhi,236517,80029,14,9,Heritage,Peak,Tier-1,True,1
U24007,Varanasi,293789,89844,18,7,Cultural,Off-season,Tier-2,True,1
U24008,Agra,212068,83540,13,4,Food,Peak,Tier-2,True,1
U24009,Kolkata,32188,7919,30,4,Food,Off-season,Tier-2,True,1
U24010,Varanasi,196229,65818,20,5,Spiritual,Moderate,Tier-2,True,3
U24011,Kolkata,159670,49774,9,5,Adventure,Off-season,Tier-2,True,1
U24012,Rajasthan (non-GT),217814,53214,3,2,Food,Off-season,Tier-3,False,2
U24013,Pune,95508,25851,16,7,Food,Off-season,Tier-2,True,0
U24014,Himachal Pradesh,92051,29693,30,4,Beach,Peak,Tier-3,True,1
U24015,Himachal Pradesh,151707,53859,20,1,Beach,Moderate,Tier-3,False,0
U24016,Rishikesh,22947,7441,22,5,Cultural,Peak,Tier-3,True,0
U24017,Lucknow,92836,34314,11,3,Beach,Off-season,Tier-2,True,1
U24018,Delhi,225639,81898,26,7,Beach,Peak,Tier-1,True,0
U24019,Mumbai,135723,40128,3,5,Cultural,Peak,Tier-1,True,2
U24020,Mumbai,47355,9471,4,6,Heritage,Peak,Tier-1,True,0
U24021,Kolkata,229328,58753,28,3,Cultural,Off-season,Tier-2,True,1
U24022,Goa,135569,42518,1,2,Adventure,Peak,Tier-1,False,2
U24023,Udaipur,231604,87243,23,4,Beach,Peak,Tier-2,True,0
U24024,Jaipur,124833,43498,8,10,Food,Peak,Tier-1,True,1
U24025,Rishikesh,205647,86019,28,1,Heritage,Peak,Tier-3,False,0
U24026,Udaipur,207450,47928,9,1,Adventure,Moderate,Tier-2,False,1
U24027,Rishikesh,102087,37529,1,7,Cultural,Off-season,Tier-3,True,2
U24028,Northeast India,297102,73369,7,6,Food,Moderate,Tier-3,True,1
U24029,Rishikesh,210320,81034,24,5,Adventure,Peak,Tier-3,True,3
U24030,Pune,300840,94471,25,6,Food,Peak,Tier-2,True,1
U24031,Pune,207910,43234,19,8,Spiritual,Peak,Tier-2,True,1
U24032,Jaipur,155502,65613,30,6,Adventure,Moderate,Tier-1,True,1
U24033,Northeast India,188449,50226,21,6,Beach,Peak,Tier-3,True,0
U24034,Lucknow,196961,66491,19,1,Beach,Moderate,Tier-2,False,2
U24035,Rishikesh,204553,52244,2,10,Heritage,Moderate,Tier-3,True,2
U24036,Rishikesh,82157,24867,4,6,Adventure,Moderate,Tier-3,True,3
U24037,Kerala,150297,62059,22,9,Food,Moderate,Tier-3,True,0
U24038,Himachal Pradesh,270751,121838,4,8,Food,Off-season,Tier-3,True,2
U24039,Pune,158911,36166,27,8,Adventure,Moderate,Tier-2,True,0
U24040,Rajasthan (non-GT),227638,49761,7,10,Food,Peak,Tier-3,True,1
U24041,Udaipur,273371,114996,24,6,Beach,Moderate,Tier-2,True,1
U24042,Hyderabad,221569,69768,16,7,Food,Moderate,Tier-2,True,0
U24043,Pune,11750,2749,26,4,Cultural,Peak,Tier-2,True,0
U24044,Rishikesh,135909,31157,29,5,Beach,Peak,Tier-3,True,0
U24045,Northeast India,51159,12134,2,8,Adventure,Peak,Tier-3,True,3
U24046,Pune,269962,80443,11,9,Beach,Off-season,Tier-2,True,1
U24047,Goa,113068,28257,26,7,Food,Peak,Tier-1,True,1
U24048,Hyderabad,243198,71421,27,7,Adventure,Peak,Tier-2,True,0
U24049,Delhi,340528,114284,7,2,Adventure,Peak,Tier-1,False,2
U24050,Mumbai,274975,54995,30,1,Adventure,Moderate,Tier-1,False,0
U24051,Jaipur,89531,17906,10,6,Cultural,Peak,Tier-1,True,1
U24052,Lucknow,27560,6837,12,7,Cultural,Off-season,Tier-2,True,0
U24053,Kolkata,56435,14410,10,8,Food,Moderate,Tier-2,True,1
U24054,Varanasi,109497,28688,6,4,Heritage,Peak,Tier-2,True,1
U24055,Varanasi,183300,73192,2,1,Cultural,Peak,Tier-2,False,2
U24056,Rishikesh,75039,15008,12,5,Adventure,Moderate,Tier-3,True,3
U24057,Delhi,204049,67663,1,8,Cultural,Moderate,Tier-1,True,2
U24058,Jaipur,290594,83313,28,10,Heritage,Peak,Tier-1,True,1
U24059,Rajasthan (non-GT),276217,61599,19,2,Heritage,Off-season,Tier-3,False,0
U24060,Hyderabad,232442,66828,29,1,Cultural,Moderate,Tier-2,False,0
U24061,Kerala,78325,35246,10,1,Spiritual,Peak,Tier-3,False,3
U24062,Hyderabad,243903,99520,15,8,Beach,Peak,Tier-2,True,1
U24063,Delhi,266711,100421,2,9,Spiritual,Peak,Tier-1,True,2
U24064,Udaipur,5000,2000,11,3,Beach,Off-season,Tier-2,True,1
U24065,Hyderabad,123331,33485,1,4,Food,Moderate,Tier-2,True,2
U24066,Northeast India,111334,47642,14,7,Beach,Moderate,Tier-3,True,1
U24067,Kolkata,290208,118068,29,8,Beach,Peak,Tier-2,True,1
U24068,Jaipur,256372,104315,2,5,Adventure,Moderate,Tier-1,True,2
U24069,Rishikesh,203839,73497,29,7,Spiritual,Peak,Tier-3,True,3
U24070,Himachal Pradesh,162749,51436,28,10,Spiritual,Peak,Tier-3,True,3
U24071,Kolkata,195819,72504,4,10,Food,Peak,Tier-2,True,2
U24072,Goa,188251,37650,5,9,Spiritual,Peak,Tier-1,True,1
U24073,Goa,179264,45590,26,10,Spiritual,Peak,Tier-1,True,0
U24074,Rishikesh,161217,32243,22,9,Food,Moderate,Tier-3,True,1
U24075,Rajasthan (non-GT),107567,31858,28,8,Adventure,Moderate,Tier-3,True,1
U24076,Udaipur,127783,33582,22,3,Beach,Off-season,Tier-2,True,0
U24077,Agra,199211,39842,25,4,Heritage,Moderate,Tier-2,True,0
U24078,Udaipur,230297,46059,13,1,Beach,Peak,Tier-2,False,0
U24079,Pune,143243,39075,20,2,Cultural,Peak,Tier-2,False,0
U24080,Jaipur,168028,68301,19,4,Cultural,Moderate,Tier-1,True,1
U24081,Varanasi,99031,20392,3,9,Spiritual,Off-season,Tier-2,True,3
U24082,Rishikesh,86630,17326,22,6,Adventure,Moderate,Tier-3,True,1
U24083,Hyderabad,165599,62515,23,5,Food,Peak,Tier-2,True,1
U24084,Jaipur,262599,78123,27,10,Food,Off-season,Tier-1,True,0
U24085,Mumbai,132862,43835,24,6,Beach,Peak,Tier-1,True,0
U24086,Lucknow,68701,17869,18,10,Beach,Peak,Tier-2,True,0
U24087,Pune,5000,2250,4,6,Adventure,Peak,Tier-2,True,0
U24088,Northeast India,203532,58467,5,4,Adventure,Off-season,Tier-3,True,3
U24089,Jaipur,288485,57697,13,4,Food,Peak,Tier-1,True,0
U24090,Goa,156673,32543,24,3,Spiritual,Peak,Tier-1,True,0
U24091,Kerala,155978,70190,17,7,Food,Peak,Tier-3,True,0
U24092,Varanasi,163144,53690,20,7,Beach,Moderate,Tier-2,True,1
U24093,Northeast India,319846,138075,18,6,Heritage,Moderate,Tier-3,True,1
U24094,Udaipur,96591,29142,7,5,Spiritual,Moderate,Tier-2,True,0
U24095,Kolkata,212139,53885,18,10,Cultural,Off-season,Tier-2,True,1
U24096,Rishikesh,192503,38501,9,3,Beach,Moderate,Tier-2,True,1
U24097,Northeast India,146170,43440,9,8,Spiritual,Moderate,Tier-3,True,3
U24098,Agra,304582,66553,2,2,Cultural,Off-season,Tier-2,False,2
U24099,Bangalore,240730,48146,13,7,Cultural,Peak,Tier-1,True,1
U24100,Bangalore,197524,61365,2,8,Adventure,Peak,Tier-1,True,2
U24101,Mumbai,217399,61978,18,9,Adventure,Peak,Tier-1,True,1
U24102,Rishikesh,182498,80188,20,9,Food,Moderate,Tier-3,True,1
U24103,Northeast India,232485,50287,10,8,Cultural,Peak,Tier-3,True,0
U24104,Udaipur,263015,107532,24,9,Beach,Peak,Tier-2,True,0
U24105,Goa,121769,25786,16,3,Heritage,Moderate,Tier-1,True,0
U24106,Delhi,168941,70410,3,6,Adventure,Moderate,Tier-1,True,2
U24107,Mumbai,399631,126942,26,6,Adventure,Moderate,Tier-1,True,1
U24108,Hyderabad,282787,87636,13,9,Beach,Peak,Tier-2,True,1
U24109,Kerala,210018,62437,28,3,Spiritual,Peak,Tier-3,True,3
U24110,Jaipur,247177,58062,19,3,Heritage,Moderate,Tier-1,True,0
U24111,Bangalore,227774,93710,1,5,Adventure,Peak,Tier-1,True,2
U24112,Agra,100489,29569,15,5,Heritage,Moderate,Tier-2,True,0
U24113,Agra,231460,89423,22,7,Adventure,Moderate,Tier-2,True,0
U24114,Himachal Pradesh,104907,26376,23,3,Food,Peak,Tier-3,True,1
U24115,Pune,184875,58014,7,9,Heritage,Peak,Tier-2,True,1
U24116,Rishikesh,291403,95121,7,7,Cultural,Peak,Tier-3,True,2
U24117,Kerala,228270,59864,19,9,Spiritual,Off-season,Tier-3,True,3
U24118,Varanasi,96192,33180,20,10,Adventure,Moderate,Tier-2,True,1
U24119,Varanasi,10904,2831,8,7,Food,Peak,Tier-2,True,1
U24120,Udaipur,61743,18692,16,6,Heritage,Peak,Tier-2,True,0
U24121,Pune,176008,68124,7,8,Heritage,Peak,Tier-2,True,1
U24122,Rishikesh,109368,46675,11,2,Cultural,Peak,Tier-3,False,0
U24123,Mumbai,15135,4527,24,10,Spiritual,Peak,Tier-1,True,1
U24124,Hyderabad,230138,63064,13,3,Adventure,Moderate,Tier-2,True,1
U24125,Mumbai,305142,61028,5,9,Heritage,Off-season,Tier-1,True,1
U24126,Himachal Pradesh,119417,32301,13,9,Spiritual,Peak,Tier-3,True,3
U24127,Hyderabad,97942,34834,7,7,Heritage,Peak,Tier-2,True,1
U24128,Varanasi,187330,63079,30,4,Food,Peak,Tier-2,True,0
U24129,Mumbai,72608,14522,6,7,Food,Peak,Tier-1,True,0
U24130,Himachal Pradesh,129515,41713,21,4,Spiritual,Moderate,Tier-3,True,3
U24131,Jaipur,196023,77329,20,9,Adventure,Peak,Tier-1,True,0
U24132,Udaipur,334279,100646,8,2,Adventure,Moderate,Tier-2,False,1
U24133,Hyderabad,354058,92210,10,3,Food,Off-season,Tier-2,True,1
U24134,Varanasi,197074,50632,14,9,Adventure,Off-season,Tier-2,True,3
U24135,Mumbai,125927,31814,9,10,Spiritual,Moderate,Tier-1,True,0
U24136,Northeast India,176292,41418,17,3,Adventure,Moderate,Tier-3,True,3
U24137,Delhi,334384,66877,29,2,Adventure,Off-season,Tier-1,False,0
U24138,Rajasthan (non-GT),118182,53182,25,8,Spiritual,Off-season,Tier-3,True,1
U24139,Rajasthan (non-GT),249239,49848,4,3,Beach,Peak,Tier-3,True,2
U24140,Rishikesh,244823,48965,29,4,Cultural,Peak,Tier-3,True,0
U24141,Agra,206195,85912,3,10,Food,Peak,Tier-2,True,2
U24142,Hyderabad,173863,42643,29,2,Spiritual,Moderate,Tier-2,False,0
U24143,Kolkata,238805,75423,27,5,Spiritual,Moderate,Tier-2,True,0
U24144,Jaipur,167364,62392,26,2,Cultural,Peak,Tier-1,False,0
U24145,Udaipur,100900,35227,3,4,Adventure,Peak,Tier-2,True,2
U24146,Kerala,225383,57315,24,9,Adventure,Moderate,Tier-3,True,3
U24147,Rishikesh,62464,13811,5,3,Cultural,Moderate,Tier-3,True,0
U24148,Kerala,261879,78562,8,1,Cultural,Off-season,Tier-3,False,1
U24149,Bangalore,90600,30162,12,1,Heritage,Moderate,Tier-1,False,0
U24150,Mumbai,143426,48548,26,6,Food,Moderate,Tier-1,True,0
U24151,Pune,156131,44742,1,2,Food,Off-season,Tier-2,False,2
U24152,Kerala,112554,26737,15,2,Food,Peak,Tier-3,False,0
U24153,Lucknow,65616,20663,25,6,Heritage,Peak,Tier-2,True,1
U24154,Kerala,29405,8026,26,6,Beach,Moderate,Tier-3,True,1
U24155,Kerala,226115,75497,25,4,Spiritual,Off-season,Tier-3,True,3
U24156,Udaipur,110538,40322,5,3,Food,Moderate,Tier-2,True,1
U24157,Rajasthan (non-GT),337577,81289,11,6,Cultural,Peak,Tier-3,True,2
U24158,Kolkata,51376,17058,4,3,Spiritual,Moderate,Tier-2,True,0
U24159,Lucknow,26308,7304,29,1,Spiritual,Off-season,Tier-2,False,0
U24160,Udaipur,5000,2000,12,7,Adventure,Peak,Tier-2,True,1
U24161,Goa,213039,53553,9,6,Adventure,Peak,Tier-1,True,1
U24162,Lucknow,281321,117760,21,3,Heritage,Peak,Tier-2,True,1
U24163,Pune,5000,2000,2,3,Adventure,Moderate,Tier-2,True,1
U24164,Lucknow,110969,37877,23,5,Beach,Off-season,Tier-2,True,0
U24165,Delhi,160872,59935,30,1,Adventure,Moderate,Tier-1,False,2
U24166,Jaipur,181154,68862,5,4,Beach,Peak,Tier-1,True,2
U24167,Goa,158163,52236,22,10,Adventure,Off-season,Tier-1,True,1
U24168,Bangalore,98458,24154,20,9,Adventure,Off-season,Tier-1,True,0
U24169,Rajasthan (non-GT),231819,55415,10,6,Heritage,Peak,Tier-3,True,1
U24170,Pune,288662,109880,25,4,Spiritual,Moderate,Tier-2,True,1
U24171,Rishikesh,263418,53605,14,7,Beach,Moderate,Tier-3,True,1
U24172,Varanasi,359368,87817,6,7,Beach,Peak,Tier-2,True,2
U24173,Hyderabad,111319,32739,17,4,Heritage,Peak,Tier-2,True,0
U24174,Udaipur,40078,8461,21,7,Food,Off-season,Tier-2,True,1
U24175,Delhi,171450,64783,11,8,Cultural,Moderate,Tier-1,True,1
U24176,Rishikesh,162402,48337,15,5,Spiritual,Moderate,Tier-2,True,1
U24177,Hyderabad,97306,22698,22,10,Cultural,Peak,Tier-2,True,1
U24178,Jaipur,5000,2000,16,8,Beach,Peak,Tier-1,True,0
U24179,Agra,187900,65952,30,3,Adventure,Peak,Tier-2,True,0
U24180,Mumbai,191429,60291,29,10,Heritage,Peak,Tier-1,True,1
U24181,Northeast India,214588,56754,21,7,Food,Off-season,Tier-3,True,0
U24182,Goa,135139,29628,8,4,Spiritual,Peak,Tier-1,True,0
U24183,Rajasthan (non-GT),159676,34769,9,1,Spiritual,Peak,Tier-3,False,0
U24184,Himachal Pradesh,168230,64397,24,7,Adventure,Peak,Tier-3,True,3
U24185,Varanasi,53292,15141,25,3,Heritage,Off-season,Tier-2,True,1
U24186,Jaipur,258852,57860,27,6,Spiritual,Moderate,Tier-1,True,0
U24187,Udaipur,288821,86884,7,9,Cultural,Moderate,Tier-2,True,2
U24188,Rishikesh,296726,109672,16,1,Beach,Moderate,Tier-3,False,1
U24189,Jaipur,116421,33262,13,8,Beach,Peak,Tier-1,True,0
U24190,Agra,52530,21614,1,6,Spiritual,Peak,Tier-2,True,2
U24191,Rishikesh,266881,56912,22,6,Food,Moderate,Tier-2,True,1
U24192,Himachal Pradesh,114374,36928,29,1,Beach,Peak,Tier-3,False,0
U24193,Northeast India,284494,56899,26,5,Spiritual,Peak,Tier-3,True,3
U24194,Varanasi,207918,45974,23,7,Cultural,Peak,Tier-2,True,0
U24195,Goa,301935,135871,8,6,Heritage,Moderate,Tier-1,True,2
U24196,Jaipur,20228,6274,3,3,Beach,Moderate,Tier-1,True,0
U24197,Himachal Pradesh,209977,66466,26,7,Food,Peak,Tier-3,True,1
U24198,Udaipur,89717,26071,2,6,Food,Off-season,Tier-2,True,2
U24199,Lucknow,188136,69103,25,4,Spiritual,Peak,Tier-2,True,0
U24200,Udaipur,128121,37179,18,10,Heritage,Off-season,Tier-2,True,0
U24201,Bangalore,160100,63567,8,4,Food,Peak,Tier-1,True,1
U24202,Kolkata,160443,32089,18,8,Heritage,Moderate,Tier-2,True,1
U24203,Himachal Pradesh,63896,22183,8,9,Spiritual,Peak,Tier-3,True,3
U24204,Udaipur,161545,36163,8,7,Spiritual,Peak,Tier-2,True,1
U24205,Rajasthan (non-GT),135685,47791,7,2,Cultural,Peak,Tier-3,False,1
U24206,Himachal Pradesh,221096,85536,20,6,Heritage,Moderate,Tier-3,True,0
U24207,Udaipur,137556,42798,28,5,Beach,Off-season,Tier-2,True,1
U24208,Agra,5000,2000,4,9,Beach,Off-season,Tier-2,True,1
U24209,Udaipur,183804,56130,7,4,Beach,Peak,Tier-2,True,1
U24210,Agra,211163,63045,1,1,Cultural,Peak,Tier-2,False,2
U24211,Northeast India,314480,62896,7,2,Adventure,Peak,Tier-3,False,3
U24212,Jaipur,116225,25257,13,2,Cultural,Moderate,Tier-1,False,0
U24213,Agra,242330,100220,15,5,Beach,Moderate,Tier-2,True,1
U24214,Himachal Pradesh,207323,73292,11,2,Heritage,Moderate,Tier-3,False,1
U24215,Himachal Pradesh,86192,25115,29,2,Beach,Peak,Tier-3,False,1
U24216,Himachal Pradesh,177146,52652,27,3,Food,Peak,Tier-3,True,1
U24217,Rajasthan (non-GT),291357,96183,7,5,Beach,Peak,Tier-3,True,2
U24218,Rishikesh,204033,53301,15,1,Food,Peak,Tier-3,False,1
U24219,Delhi,167955,69008,4,5,Heritage,Off-season,Tier-1,True,2
U24220,Agra,70185,14931,28,4,Beach,Moderate,Tier-2,True,0
U24221,Mumbai,258316,82649,17,9,Spiritual,Peak,Tier-1,True,1
U24222,Rajasthan (non-GT),200057,85851,25,5,Heritage,Moderate,Tier-3,True,1
U24223,Bangalore,189342,40355,4,4,Cultural,Peak,Tier-1,True,1
U24224,Rishikesh,266989,115906,20,5,Spiritual,Peak,Tier-3,True,3
U24225,Hyderabad,249832,49966,11,7,Beach,Moderate,Tier-2,True,0
U24226,Kerala,270369,64662,4,5,Food,Moderate,Tier-3,True,2
U24227,Himachal Pradesh,201044,40209,25,10,Heritage,Off-season,Tier-3,True,1
U24228,Jaipur,188753,80738,25,1,Spiritual,Moderate,Tier-1,False,2
U24229,Pune,153748,32479,8,4,Beach,Off-season,Tier-2,True,0
U24230,Hyderabad,199145,71451,15,2,Heritage,Moderate,Tier-2,False,0
U24231,Rajasthan (non-GT),235422,47084,28,7,Beach,Peak,Tier-3,True,1
U24232,Udaipur,115562,31978,26,8,Cultural,Peak,Tier-2,True,0
U24233,Kerala,80072,33758,14,4,Food,Off-season,Tier-3,True,1
U24234,Agra,175318,37287,8,8,Cultural,Moderate,Tier-2,True,1
U24235,Goa,121367,40816,14,2,Food,Off-season,Tier-1,False,0
U24236,Agra,55662,19844,25,7,Adventure,Peak,Tier-2,True,0
U24237,Rajasthan (non-GT),91389,28823,7,8,Adventure,Moderate,Tier-3,True,0
U24238,Himachal Pradesh,117569,37417,12,2,Cultural,Moderate,Tier-3,False,0
U24239,Udaipur,219975,59704,19,1,Food,Moderate,Tier-2,False,0
U24240,Northeast India,225265,72312,6,1,Food,Peak,Tier-3,False,1
U24241,Kolkata,250687,94038,18,6,Cultural,Off-season,Tier-2,True,1
U24242,Rajasthan (non-GT),155762,70093,5,4,Beach,Moderate,Tier-3,True,2
U24243,Lucknow,327215,147247,20,8,Spiritual,Peak,Tier-2,True,1
U24244,Delhi,71059,25454,17,9,Beach,Peak,Tier-1,True,0
U24245,Northeast India,275591,100679,24,4,Heritage,Peak,Tier-3,True,1
U24246,Varanasi,184443,47835,7,10,Food,Off-season,Tier-2,True,1
U24247,Northeast India,209040,72473,23,2,Spiritual,Moderate,Tier-3,False,3
U24248,Rishikesh,421798,125174,16,1,Cultural,Peak,Tier-3,False,0
U24249,Rajasthan (non-GT),169591,39465,22,2,Adventure,Peak,Tier-3,False,0
U24250,Kolkata,164055,64564,2,1,Heritage,Moderate,Tier-2,False,2
U24251,Rishikesh,188692,38681,23,6,Beach,Moderate,Tier-3,True,0
U24252,Lucknow,145780,46188,2,9,Adventure,Peak,Tier-2,True,2
U24253,Udaipur,35830,15395,21,8,Adventure,Moderate,Tier-2,True,0
U24254,Kerala,267984,92298,4,2,Food,Peak,Tier-3,False,2
U24255,Kerala,75620,20679,26,9,Food,Moderate,Tier-3,True,1
U24256,Hyderabad,341313,133111,24,10,Beach,Moderate,Tier-2,True,1
U24257,Rajasthan (non-GT),196508,39302,7,2,Heritage,Off-season,Tier-3,False,1
U24258,Agra,387402,100786,19,6,Spiritual,Off-season,Tier-2,True,1
U24259,Goa,209017,52649,19,6,Food,Moderate,Tier-1,True,1
U24260,Hyderabad,99301,19860,26,8,Beach,Peak,Tier-2,True,1
U24261,Pune,277814,71683,1,4,Food,Peak,Tier-2,True,2
U24262,Varanasi,125102,52162,9,2,Spiritual,Moderate,Tier-2,False,3
U24263,Hyderabad,213806,42761,20,1,Food,Peak,Tier-2,False,0
U24264,Mumbai,160034,49680,24,7,Cultural,Moderate,Tier-1,True,0
U24265,Jaipur,164637,47589,4,7,Heritage,Moderate,Tier-1,True,2
U24266,Varanasi,83154,16631,11,4,Heritage,Moderate,Tier-2,True,0
U24267,Northeast India,189420,62329,28,6,Beach,Moderate,Tier-3,True,0
U24268,Rishikesh,201739,54216,28,1,Food,Peak,Tier-3,False,0
U24269,Udaipur,115926,52167,14,5,Food,Peak,Tier-2,True,0
U24270,Rajasthan (non-GT),82511,21616,5,7,Spiritual,Moderate,Tier-3,True,0
U24271,Varanasi,203939,86978,30,10,Beach,Moderate,Tier-2,True,0
U24272,Bangalore,132330,30476,11,9,Food,Peak,Tier-1,True,1
U24273,Rishikesh,63006,23506,25,10,Cultural,Off-season,Tier-3,True,0
U24274,Kolkata,107173,21435,3,10,Adventure,Off-season,Tier-2,True,1
U24275,Hyderabad,223897,44779,2,4,Cultural,Off-season,Tier-2,True,2
U24276,Rishikesh,140786,59959,10,3,Cultural,Peak,Tier-3,True,1
U24277,Agra,264350,78472,16,4,Spiritual,Moderate,Tier-2,True,1
U24278,Lucknow,141928,46173,6,1,Beach,Off-season,Tier-2,False,2
U24279,Mumbai,238705,81616,3,2,Food,Off-season,Tier-1,False,2
U24280,Mumbai,127868,51094,20,1,Heritage,Moderate,Tier-1,False,0
U24281,Jaipur,298179,87254,2,2,Food,Peak,Tier-1,False,2
U24282,Pune,159677,62289,2,3,Adventure,Off-season,Tier-2,True,2
U24283,Udaipur,191677,38335,19,1,Spiritual,Moderate,Tier-2,False,2
U24284,Northeast India,85729,28590,30,6,Food,Moderate,Tier-3,True,1
U24285,Kerala,197255,71665,2,5,Adventure,Peak,Tier-3,True,3
U24286,Mumbai,160601,47258,3,9,Food,Moderate,Tier-1,True,2
U24287,Kerala,243450,86014,21,10,Food,Peak,Tier-3,True,1
U24288,Udaipur,200414,75733,19,9,Adventure,Moderate,Tier-2,True,1
U24289,Agra,169894,47527,16,8,Adventure,Moderate,Tier-2,True,0
U24290,Northeast India,84145,19935,15,3,Beach,Peak,Tier-3,True,0
U24291,Pune,214023,50128,21,10,Cultural,Moderate,Tier-2,True,0
U24292,Kerala,355172,115064,3,8,Cultural,Moderate,Tier-3,True,2
U24293,Rishikesh,153225,57683,14,7,Heritage,Moderate,Tier-3,True,1
U24294,Rajasthan (non-GT),312269,106366,8,2,Adventure,Moderate,Tier-3,False,2
U24295,Agra,297172,59434,17,6,Cultural,Moderate,Tier-2,True,1
U24296,Kerala,227701,58594,12,7,Adventure,Peak,Tier-3,True,3
U24297,Jaipur,186497,47023,28,10,Spiritual,Off-season,Tier-1,True,1
U24298,Mumbai,161661,32332,14,10,Cultural,Peak,Tier-1,True,0
U24299,Pune,260307,64255,20,2,Beach,Off-season,Tier-2,False,0
U24300,Udaipur,306160,88680,28,10,Beach,Moderate,Tier-2,True,0
U24301,Delhi,191561,59415,14,7,Spiritual,Moderate,Tier-1,True,0
U24302,Agra,14649,3542,17,3,Adventure,Off-season,Tier-2,True,0
U24303,Pune,94112,42350,22,5,Food,Peak,Tier-2,True,1
U24304,Kerala,425312,161776,9,9,Spiritual,Peak,Tier-3,True,3
U24305,Agra,52957,19390,7,8,Adventure,Peak,Tier-2,True,1
U24306,Lucknow,147593,29852,21,4,Heritage,Peak,Tier-2,True,0
U24307,Udaipur,207432,68583,20,4,Food,Moderate,Tier-2,True,0
U24308,Varanasi,108597,27792,27,7,Adventure,Moderate,Tier-2,True,3
U24309,Hyderabad,108824,28062,5,6,Food,Moderate,Tier-2,True,1
U24310,Rishikesh,319093,94462,19,6,Cultural,Peak,Tier-3,True,1
U24311,Goa,5000,2000,24,6,Heritage,Peak,Tier-1,True,1
U24312,Himachal Pradesh,255941,96909,25,7,Adventure,Peak,Tier-3,True,3
U24313,Jaipur,137801,32912,18,6,Heritage,Off-season,Tier-1,True,1
U24314,Jaipur,157514,42320,27,1,Cultural,Moderate,Tier-1,False,0
U24315,Varanasi,216482,43296,19,6,Beach,Moderate,Tier-2,True,0
U24316,Himachal Pradesh,157560,44393,14,3,Beach,Peak,Tier-3,True,1
U24317,Kerala,326103,117841,27,5,Beach,Moderate,Tier-3,True,1
U24318,Agra,71629,21888,10,7,Cultural,Off-season,Tier-2,True,0
